date_week,igr,count_hospitalization
2021-01,São Benedito - Ipu - Guaraciaba do Norte - Tianguá,1
2021-01,São Bento do Sul - Rio Negrinho,0
2021-01,São Borja,0
2021-01,São Carlos,0
2021-01,São Francisco,0
2021-01,São Gabriel - Caçapava do Sul,0
2021-01,São Gabriel da Cachoeira,0
2021-01,São Joaquim da Barra ¿ Orlândia,0
2021-01,São José do Rio Pardo - Mococa,0
2021-01,São José do Rio Preto,0
2021-01,São José dos Campos,0
2021-01,São João Nepomuceno - Bicas,0
2021-01,São João da Boa Vista,0
2021-01,São João del Rei,0
2021-01,São João do Piauí,0
2021-01,São João dos Patos,0
2021-01,São Lourenço,0
2021-01,São Lourenço do Oeste,0
2021-01,São Luiz Gonzaga,0
2021-01,São Luís,0
2021-01,São Luís de Montes Belos,1
2021-01,São Mateus,3
2021-01,São Miguel do Oeste,0
2021-01,São Miguel dos Campos,0
2021-01,São Paulo,1
2021-01,São Paulo do Potengi,0
2021-01,São Raimundo Nonato,0
2021-01,São Sebastião do Paraíso,0
2021-01,Tabatinga,2
2021-01,Tangará da Serra,0
2021-01,Tapejara - Sananduva,0
2021-01,Taquara - Parobé - Igrejinha,0
2021-01,Tarauacá,1
2021-01,Tatuí,0
2021-01,Taubaté - Pindamonhangaba,0
2021-01,Tauá,0
2021-01,Tefé,0
2021-01,Teixeira de Freitas,1
2021-01,Telêmaco Borba,0
2021-01,Teresina,0
2021-01,Teófilo Otoni,1
2021-01,Timon,0
2021-01,Tocantinópolis,0
2021-01,Toledo,0
2021-01,Torres,0
2021-01,Tramandaí - Osório,0
2021-01,Três Corações,0
2021-01,Três Lagoas,3
2021-01,Três Passos,0
2021-01,Três Pontas - Boa Esperança,0
2021-01,Três Rios - Paraíba do Sul,0
2021-01,Três de Maio,0
2021-01,Tubarão,0
2021-01,Tucumã - São Félix do Xingu,0
2021-01,Tucuruí,0
2021-01,Tupã,0
2021-01,Tutóia - Araioses,0
2021-01,Uberaba,0
2021-01,Uberlândia,3
2021-01,Ubá,0
2021-01,Umuarama,2
2021-01,Unaí,0
2021-01,União da Vitória,0
2021-01,União dos Palmares,0
2021-01,Uruaçu - Niquelândia,0
2021-01,Uruguaiana,0
2021-01,Uruçuí,0
2021-01,Valença,0
2021-01,Valença do Piauí,0
2021-01,Varginha,0
2021-01,Viana,0
2021-01,Videira,0
2021-01,Vilhena,0
2021-01,Vitória,1
2021-01,Vitória da Conquista,2
2021-01,Vitória de Santo Antão,0
2021-01,Viçosa,0
2021-01,Volta Redonda - Barra Mansa,0
2021-01,Votuporanga,0
2021-01,Xanxerê,0
2021-01,Xinguara,0
2021-01,Xique-Xique ¿ Barra,0
2021-01,Água Boa,0
2021-01,Águas Formosas,0
2021-01,Águas Lindas de Goiás,1
2021-02,Abaetetuba,0
2021-02,Abaeté,0
2021-02,Acaraú,0
2021-02,Adamantina - Lucélia,0
2021-02,Afogados da Ingazeira,1
2021-02,Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,1
2021-02,Aimorés - Resplendor,2
2021-02,Alagoinhas,0
2021-02,Alegre,0
2021-02,Alfenas,0
2021-02,Almeirim - Porto de Moz,0
2021-02,Almenara,0
2021-02,Alta Floresta,1
2021-02,Altamira,0
2021-02,Além Paraíba,0
2021-02,Amambai,3
2021-02,Amarante - Água Branca - Regeneração,0
2021-02,Amparo,0
2021-02,Andradina,3
2021-02,Angra dos Reis,0
2021-02,Anápolis,0
2021-02,Apucarana,1
2021-02,Aquidauana - Anastácio,0
2021-02,Aracaju,0
2021-02,Aracati,0
2021-02,Araguatins,0
2021-02,Araguaína,0
2021-02,Arapiraca,0
2021-02,Araranguá,0
2021-02,Araraquara,0
2021-02,Araras,0
2021-02,Araripina,0
2021-02,Araxá,0
2021-02,Araçatuba,0
2021-02,Araçuaí,1
2021-02,Arcoverde,0
2021-02,Ariquemes,0
2021-02,Assis,0
2021-02,Atalaia,0
2021-02,Avaré,0
2021-02,Açailândia,0
2021-02,Açu,0
2021-02,Bacabal,1
2021-02,Bagé,0
2021-02,Balsas,0
2021-02,Barbacena,0
2021-02,Barra do Corda,8
2021-02,Barra do Garças,0
2021-02,Barras,0
2021-02,Barreiras,0
2021-02,Barreirinhas,0
2021-02,Barreiros - Sirinhaém,0
2021-02,Barretos,1
2021-02,Bauru,0
2021-02,Belo Horizonte,3
2021-02,Belo Jardim ¿ Pesqueira,0
2021-02,Belém,0
2021-02,Bento Gonçalves,0
2021-02,Birigui - Penápolis,0
2021-02,Blumenau,0
2021-02,Boa Vista,0
2021-02,Bom Jesus,1
2021-02,Bom Jesus da Lapa,0
2021-02,Botucatu,0
2021-02,Bragança,0
2021-02,Bragança Paulista,0
2021-02,Brasiléia,8
2021-02,Brejo Santo,0
2021-02,Breves,0
2021-02,Brumado,0
2021-02,Brusque,0
2021-02,Cabo Frio,0
2021-02,Cachoeira do Sul,0
2021-02,Cachoeiro de Itapemirim,0
2021-02,Cacoal,3
2021-02,Caicó,0
2021-02,Cajazeiras,0
2021-02,Caldas Novas-Morrinhos,0
2021-02,Camacan,0
2021-02,Camaquã,0
2021-02,Cametá,0
2021-02,Camocim,0
2021-02,Campina Grande,3
2021-02,Campinas,0
2021-02,Campo Belo,0
2021-02,Campo Grande,1
2021-02,Campo Maior,0
2021-02,Campo Mourão,1
2021-02,Campos dos Goytacazes,0
2021-02,Canguaretama,0
2021-02,Canindé,0
2021-02,Canto do Buriti,0
2021-02,Capanema,0
2021-02,Capelinha,0
2021-02,Capitão Poço,0
2021-02,Caracaraí,0
2021-02,Caraguatatuba - Ubatuba - São Sebastião,0
2021-02,Carangola,0
2021-02,Caratinga,0
2021-02,Carazinho,0
2021-02,Carpina,0
2021-02,Caruaru,0
2021-02,Cascavel,1
2021-02,Castanhal,1
2021-02,Cataguases,1
2021-02,Catalão,0
2021-02,Catanduva,3
2021-02,Catolé do Rocha - São Bento,0
2021-02,Caxambu - Baependi,0
2021-02,Caxias,1
2021-02,Caxias do Sul,0
2021-02,Caçador,0
2021-02,Ceres - Rialma - Goianésia,0
2021-02,Cerro Largo,0
2021-02,Chapadinha,0
2021-02,Chapecó,0
2021-02,Charqueadas - Triunfo - São Jerônimo,0
2021-02,Cianorte,1
2021-02,Coari,0
2021-02,Codó,0
2021-02,Colatina,0
2021-02,Colinas,0
2021-02,Colinas do Tocantins,0
2021-02,Conceição do Coité,0
2021-02,Concórdia,0
2021-02,Confresa - Vila Rica,0
2021-02,Conselheiro Lafaiete,0
2021-02,Cornélio Procópio ¿ Bandeirantes,0
2021-02,Corrente,0
2021-02,Corumbá,0
2021-02,Coxim,0
2021-02,Crateús,0
2021-02,Criciúma,0
2021-02,Cruz Alta,0
2021-02,Cruz das Almas,0
2021-02,Cruzeiro,0
2021-02,Cruzeiro do Sul,1
2021-02,Cuiabá,0
2021-02,Cuité - Nova Floresta,0
2021-02,Curitiba,0
2021-02,Curitibanos,0
2021-02,Currais Novos,0
2021-02,Cururupu,0
2021-02,Curvelo,0
2021-02,Cáceres,0
2021-02,Cícero Dantas,0
2021-02,Delmiro Gouveia,0
2021-02,Diamantina,0
2021-02,Diamantino,0
2021-02,Dianópolis,0
2021-02,Distrito Federal,3
2021-02,Divinópolis,0
2021-02,Dois Vizinhos,0
2021-02,Dores do Indaiá,0
2021-02,Dourados,1
2021-02,Dracena,0
2021-02,Eirunepé,3
2021-02,Encantado,0
2021-02,Erechim,0
2021-02,Escada - Ribeirão,0
2021-02,Esperantina,0
2021-02,Espinosa,0
2021-02,Estância,0
2021-02,Euclides da Cunha,0
2021-02,Eunápolis - Porto Seguro,0
2021-02,Feira de Santana,0
2021-02,Fernandópolis,4
2021-02,Flores de Goiás,0
2021-02,Floriano,0
2021-02,Florianópolis,0
2021-02,Formiga,0
2021-02,Fortaleza,8
2021-02,Foz do Iguaçu,3
2021-02,Franca,0
2021-02,Francisco Beltrão,0
2021-02,Frederico Westphalen,0
2021-02,Frutal,0
2021-02,Garanhuns,0
2021-02,Goiana ¿ Timbaúba,0
2021-02,Goiás - Itapuranga,1
2021-02,Goiânia,2
2021-02,Governador Nunes Freire,0
2021-02,Governador Valadares,0
2021-02,Guanambi,1
2021-02,Guanhães,0
2021-02,Guarabira,0
2021-02,Guarapuava,0
2021-02,Guaratinguetá,0
2021-02,Guaraí,0
2021-02,Guaxupé,0
2021-02,Gurupi,0
2021-02,Ibaiti,0
2021-02,Ibirama - Presidente Getúlio,0
2021-02,Icó,0
2021-02,Iguatu,0
2021-02,Ijuí,0
2021-02,Ilhéus ¿ Itabuna,1
2021-02,Imperatriz,0
2021-02,Inhumas - Itaberaí - Anicuns,0
2021-02,Ipatinga,1
2021-02,Ipiaú,1
2021-02,Iporá,0
2021-02,Irati,0
2021-02,Irecê,0
2021-02,Itabaiana,0
2021-02,Itaberaba,0
2021-02,Itabira,0
2021-02,Itacoatiara,0
2021-02,Itaituba,0
2021-02,Itajaí,0
2021-02,Itajubá,0
2021-02,Itapagé,0
2021-02,Itapecuru Mirim,0
2021-02,Itaperuna,0
2021-02,Itapetinga,0
2021-02,Itapetininga,0
2021-02,Itapeva,0
2021-02,Itapipoca,0
2021-02,Itaporanga,0
2021-02,Ituiutaba,0
2021-02,Itumbiara,1
2021-02,Ituporanga,0
2021-02,Iturama,0
2021-02,Ituverava,0
2021-02,Ivaiporã,0
2021-02,Jaciara,1
2021-02,Jacobina,0
2021-02,Jales,1
2021-02,Janaúba,0
2021-02,Januária,0
2021-02,Jardim,0
2021-02,Jaru,0
2021-02,Jataí-Mineiros,0
2021-02,Jaú,0
2021-02,Jequié,0
2021-02,Jeremoabo,0
2021-02,Ji-Paraná,1
2021-02,Joaçaba - Herval d'Oeste,0
2021-02,Joinville,1
2021-02,João Câmara,0
2021-02,João Monlevade,1
2021-02,João Pessoa,1
2021-02,Juara,0
2021-02,Juazeiro,0
2021-02,Juazeiro do Norte,2
2021-02,Juiz de Fora,0
2021-02,Jundiaí,0
2021-02,Juína,0
2021-02,Lagarto,0
2021-02,Lages,0
2021-02,Lagoa Vermelha,0
2021-02,Lajeado,0
2021-02,Laranjal do Jari,0
2021-02,Laranjeiras do Sul - Quedas do Iguaçu,0
2021-02,Lavras,0
2021-02,Limeira,0
2021-02,Limoeiro,0
2021-02,Linhares,0
2021-02,Lins,2
2021-02,Loanda,0
2021-02,Londrina,3
2021-02,Luziânia,0
2021-02,Lábrea,3
2021-02,Macapá,1
2021-02,Macaé - Rio das Ostras,0
2021-02,Maceió,0
2021-02,Mafra,0
2021-02,Mamanguape - Rio Tinto,0
2021-02,Manacapuru,0
2021-02,Manaus,1
2021-02,Manhuaçu,0
2021-02,Manicoré,0
2021-02,Mantena,0
2021-02,Marabá,0
2021-02,Marau,0
2021-02,Maravilha,0
2021-02,Marechal Cândido Rondon,0
2021-02,Maringá,1
2021-02,Marília,1
2021-02,Miracema do Tocantins,0
2021-02,Mirassol D'oeste,0
2021-02,Mogi Guaçu,0
2021-02,Monte Carmelo,0
2021-02,Monteiro,0
2021-02,Montenegro,0
2021-02,Montes Claros,0
2021-02,Mossoró,0
2021-02,Muriaé,0
2021-02,Natal,0
2021-02,Naviraí - Mundo Novo,0
2021-02,Nazaré ¿ Maragogipe,0
2021-02,Nonoai,0
2021-02,Nossa Senhora da Glória,0
2021-02,Nova Andradina,0
2021-02,Nova Friburgo,0
2021-02,Nova Prata - Guaporé,0
2021-02,Nova Venécia,0
2021-02,Novo Hamburgo - São Leopoldo,0
2021-02,Oeiras,0
2021-02,Oiapoque,0
2021-02,Oliveira,0
2021-02,Oriximiná,0
2021-02,Ourinhos,0
2021-02,Pacaraima,0
2021-02,Palmares,0
2021-02,Palmas,0
2021-02,Palmeira das Missões,0
2021-02,Palmeira dos Índios,0
2021-02,Palmeiras de Goiás,4
2021-02,Paragominas,0
2021-02,Paranacity - Colorado,0
2021-02,Paranaguá,1
2021-02,Paranavaí,0
2021-02,Paranaíba - Chapadão do Sul - Cassilândia,2
2021-02,Parauapebas,0
2021-02,Paraíso do Tocantins,0
2021-02,Parintins,0
2021-02,Parnaíba,0
2021-02,Pará de Minas,0
2021-02,Passo Fundo,0
2021-02,Passos,0
2021-02,Pato Branco,0
2021-02,Patos,0
2021-02,Patos de Minas,0
2021-02,Patrocínio,0
2021-02,Pau dos Ferros,0
2021-02,Paulistana,0
2021-02,Paulo Afonso,0
2021-02,Pedra Azul,1
2021-02,Pedreiras,0
2021-02,Peixoto de Azevedo - Guarantã do Norte,1
2021-02,Pelotas,0
2021-02,Penedo,0
2021-02,Petrolina,0
2021-02,Petrópolis,0
2021-02,Picos,0
2021-02,Pinheiro,0
2021-02,Piracanjuba,1
2021-02,Piracicaba,0
2021-02,Piraju,0
2021-02,Pirapora,0
2021-02,Pires do Rio,0
2021-02,Piripiri,0
2021-02,Pitanga,0
2021-02,Piumhi,0
2021-02,Pombal,0
2021-02,Ponta Grossa,0
2021-02,Ponta Porã,1
2021-02,Ponte Nova,0
2021-02,Pontes e Lacerda - Comodoro,1
2021-02,Porangatu,0
2021-02,Porto Alegre,0
2021-02,Porto Calvo - São Luís do Quitunde,0
2021-02,Porto Grande,0
2021-02,Porto Nacional,0
2021-02,Porto Velho,2
2021-02,Posse-Campos Belos,0
2021-02,Pouso Alegre,0
2021-02,Poços de Caldas,0
2021-02,Presidente Dutra,0
2021-02,Presidente Epitácio-Presidente Venceslau,0
2021-02,Presidente Prudente,1
2021-02,Primavera do Leste,0
2021-02,Princesa Isabel,0
2021-02,Propriá,0
2021-02,Pão de Açúcar - Olho d'Água das Flores ¿ Batalha,0
2021-02,Quirinópolis,0
2021-02,Quixadá,0
2021-02,Recife,1
2021-02,Redenção,3
2021-02,Redenção-Acarape,0
2021-02,Registro,0
2021-02,Resende,0
2021-02,Ribeira do Pombal,0
2021-02,Ribeirão Preto,1
2021-02,Rio Bonito,0
2021-02,Rio Branco,7
2021-02,Rio Claro,0
2021-02,Rio Verde,1
2021-02,Rio de Janeiro,1
2021-02,Rio do Sul,0
2021-02,Rondonópolis,0
2021-02,Rorainópolis,0
2021-02,Russas - Limoeiro do Norte,1
2021-02,Salgueiro,0
2021-02,Salinas,0
2021-02,Salvador,0
2021-02,Santa Bárbara - Ouro Preto,0
2021-02,Santa Cruz,0
2021-02,Santa Cruz do Sul,0
2021-02,Santa Fé do Sul,0
2021-02,Santa Inês,0
2021-02,Santa Maria,0
2021-02,Santa Maria da Vitoria,1
2021-02,Santa Rosa,0
2021-02,Santana do Ipanema,0
2021-02,Santana do Livramento,0
2021-02,Santarém,0
2021-02,Santiago,0
2021-02,Santo Antônio - Passa e Fica - Nova Cruz,0
2021-02,Santo Antônio da Platina,0
2021-02,Santo Antônio de Jesus,0
2021-02,Santo Antônio de Pádua,0
2021-02,Santo Ângelo,0
2021-02,Santos,1
2021-02,Seabra,0
2021-02,Sena Madureira,0
2021-02,Senhor do Bonfim,0
2021-02,Serra Talhada,1
2021-02,Serrinha,0
2021-02,Sete Lagoas,0
2021-02,Simplício Mendes,0
2021-02,Sinop,2
2021-02,Sobradinho,0
2021-02,Sobral,0
2021-02,Soledade,0
2021-02,Sorocaba,0
2021-02,Sorriso,6
2021-02,Soure-Salvaterra,0
2021-02,Sousa,0
2021-02,Sumé,0
2021-02,Surubim,0
2021-02,São Benedito - Ipu - Guaraciaba do Norte - Tianguá,0
2021-02,São Bento do Sul - Rio Negrinho,0
2021-02,São Borja,0
2021-02,São Carlos,0
2021-02,São Francisco,0
2021-02,São Gabriel - Caçapava do Sul,0
2021-02,São Gabriel da Cachoeira,0
2021-02,São Joaquim da Barra ¿ Orlândia,1
2021-02,São José do Rio Pardo - Mococa,0
2021-02,São José do Rio Preto,2
2021-02,São José dos Campos,0
2021-02,São João Nepomuceno - Bicas,0
2021-02,São João da Boa Vista,0
2021-02,São João del Rei,0
2021-02,São João do Piauí,0
2021-02,São João dos Patos,0
2021-02,São Lourenço,0
2021-02,São Lourenço do Oeste,0
2021-02,São Luiz Gonzaga,0
2021-02,São Luís,0
2021-02,São Luís de Montes Belos,0
2021-02,São Mateus,1
2021-02,São Miguel do Oeste,0
2021-02,São Miguel dos Campos,0
2021-02,São Paulo,0
2021-02,São Paulo do Potengi,0
2021-02,São Raimundo Nonato,0
2021-02,São Sebastião do Paraíso,0
2021-02,Tabatinga,2
2021-02,Tangará da Serra,0
2021-02,Tapejara - Sananduva,0
2021-02,Taquara - Parobé - Igrejinha,0
2021-02,Tarauacá,2
2021-02,Tatuí,0
2021-02,Taubaté - Pindamonhangaba,0
2021-02,Tauá,0
2021-02,Tefé,0
2021-02,Teixeira de Freitas,0
2021-02,Telêmaco Borba,0
2021-02,Teresina,0
2021-02,Teófilo Otoni,0
2021-02,Timon,1
2021-02,Tocantinópolis,0
2021-02,Toledo,1
2021-02,Torres,0
2021-02,Tramandaí - Osório,0
2021-02,Três Corações,0
2021-02,Três Lagoas,2
2021-02,Três Passos,0
2021-02,Três Pontas - Boa Esperança,0
2021-02,Três Rios - Paraíba do Sul,0
2021-02,Três de Maio,0
2021-02,Tubarão,0
2021-02,Tucumã - São Félix do Xingu,1
2021-02,Tucuruí,0
2021-02,Tupã,0
2021-02,Tutóia - Araioses,0
2021-02,Uberaba,1
2021-02,Uberlândia,2
2021-02,Ubá,0
2021-02,Umuarama,0
2021-02,Unaí,0
2021-02,União da Vitória,0
2021-02,União dos Palmares,0
2021-02,Uruaçu - Niquelândia,0
2021-02,Uruguaiana,0
2021-02,Uruçuí,0
2021-02,Valença,0
2021-02,Valença do Piauí,0
2021-02,Varginha,0
2021-02,Viana,0
2021-02,Videira,0
2021-02,Vilhena,0
2021-02,Vitória,0
2021-02,Vitória da Conquista,13
2021-02,Vitória de Santo Antão,0
2021-02,Viçosa,0
2021-02,Volta Redonda - Barra Mansa,0
2021-02,Votuporanga,0
2021-02,Xanxerê,0
2021-02,Xinguara,0
2021-02,Xique-Xique ¿ Barra,0
2021-02,Água Boa,0
2021-02,Águas Formosas,0
2021-02,Águas Lindas de Goiás,0
2021-03,Abaetetuba,0
2021-03,Abaeté,0
2021-03,Acaraú,0
2021-03,Adamantina - Lucélia,0
2021-03,Afogados da Ingazeira,0
2021-03,Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá,0
2021-03,Aimorés - Resplendor,2
2021-03,Alagoinhas,0
2021-03,Alegre,1
2021-03,Alfenas,0
2021-03,Almeirim - Porto de Moz,0
2021-03,Almenara,0
2021-03,Alta Floresta,0
2021-03,Altamira,3
2021-03,Além Paraíba,0
2021-03,Amambai,1
2021-03,Amarante - Água Branca - Regeneração,0
2021-03,Amparo,0
2021-03,Andradina,5
2021-03,Angra dos Reis,0
2021-03,Anápolis,0
2021-03,Apucarana,0
2021-03,Aquidauana - Anastácio,1
2021-03,Aracaju,0
2021-03,Aracati,0
2021-03,Araguatins,0
2021-03,Araguaína,0
2021-03,Arapiraca,1
2021-03,Araranguá,0
2021-03,Araraquara,0
2021-03,Araras,0
2021-03,Araripina,0
2021-03,Araxá,0
2021-03,Araçatuba,0
2021-03,Araçuaí,0
2021-03,Arcoverde,0
2021-03,Ariquemes,0
2021-03,Assis,0
2021-03,Atalaia,0
2021-03,Avaré,0
2021-03,Açailândia,0
2021-03,Açu,0
2021-03,Bacabal,0
2021-03,Bagé,0
2021-03,Balsas,0
2021-03,Barbacena,0
2021-03,Barra do Corda,2
2021-03,Barra do Garças,0
2021-03,Barras,0
2021-03,Barreiras,0
2021-03,Barreirinhas,0
2021-03,Barreiros - Sirinhaém,0
2021-03,Barretos,0
2021-03,Bauru,0
2021-03,Belo Horizonte,0
2021-03,Belo Jardim ¿ Pesqueira,0
2021-03,Belém,0
2021-03,Bento Gonçalves,0
2021-03,Birigui - Penápolis,1
2021-03,Blumenau,0
2021-03,Boa Vista,0
2021-03,Bom Jesus,0
2021-03,Bom Jesus da Lapa,0
2021-03,Botucatu,0
2021-03,Bragança,0
2021-03,Bragança Paulista,1
2021-03,Brasiléia,11
2021-03,Brejo Santo,0
2021-03,Breves,0
2021-03,Brumado,0
2021-03,Brusque,0
2021-03,Cabo Frio,0
2021-03,Cachoeira do Sul,0
2021-03,Cachoeiro de Itapemirim,0
2021-03,Cacoal,2
2021-03,Caicó,0
2021-03,Cajazeiras,0
2021-03,Caldas Novas-Morrinhos,1
2021-03,Camacan,0
2021-03,Camaquã,0
2021-03,Cametá,0
2021-03,Camocim,0
2021-03,Campina Grande,1
2021-03,Campinas,1
2021-03,Campo Belo,0
2021-03,Campo Grande,3
2021-03,Campo Maior,0
2021-03,Campo Mourão,5
2021-03,Campos dos Goytacazes,0
2021-03,Canguaretama,0
2021-03,Canindé,0
2021-03,Canto do Buriti,0
2021-03,Capanema,0
2021-03,Capelinha,0
2021-03,Capitão Poço,0
2021-03,Caracaraí,0
2021-03,Caraguatatuba - Ubatuba - São Sebastião,0
2021-03,Carangola,0
2021-03,Caratinga,0
2021-03,Carazinho,0
2021-03,Carpina,0
2021-03,Caruaru,1
2021-03,Cascavel,0
2021-03,Castanhal,0
2021-03,Cataguases,0
2021-03,Catalão,0
2021-03,Catanduva,1
2021-03,Catolé do Rocha - São Bento,0
2021-03,Caxambu - Baependi,0
2021-03,Caxias,0
2021-03,Caxias do Sul,0
2021-03,Caçador,0
2021-03,Ceres - Rialma - Goianésia,4
2021-03,Cerro Largo,0
2021-03,Chapadinha,0
2021-03,Chapecó,0
2021-03,Charqueadas - Triunfo - São Jerônimo,0
2021-03,Cianorte,1
2021-03,Coari,1
2021-03,Codó,0
2021-03,Colatina,1
2021-03,Colinas,0
2021-03,Colinas do Tocantins,0
2021-03,Conceição do Coité,0
2021-03,Concórdia,0
2021-03,Confresa - Vila Rica,0
2021-03,Conselheiro Lafaiete,0
2021-03,Cornélio Procópio ¿ Bandeirantes,0
2021-03,Corrente,0
2021-03,Corumbá,4
2021-03,Coxim,0
2021-03,Crateús,0
2021-03,Criciúma,0
2021-03,Cruz Alta,0
2021-03,Cruz das Almas,0
2021-03,Cruzeiro,1
2021-03,Cruzeiro do Sul,1
2021-03,Cuiabá,1
2021-03,Cuité - Nova Floresta,0
2021-03,Curitiba,0
2021-03,Curitibanos,0
2021-03,Currais Novos,0
2021-03,Cururupu,0
2021-03,Curvelo,0
2021-03,Cáceres,0
2021-03,Cícero Dantas,0
2021-03,Delmiro Gouveia,0
2021-03,Diamantina,0
2021-03,Diamantino,0
2021-03,Dianópolis,0
2021-03,Distrito Federal,7
2021-03,Divinópolis,0
2021-03,Dois Vizinhos,0
2021-03,Dores do Indaiá,0
2021-03,Dourados,12
2021-03,Dracena,1
2021-03,Eirunepé,2
2021-03,Encantado,0
2021-03,Erechim,0
2021-03,Escada - Ribeirão,0
2021-03,Esperantina,0
2021-03,Espinosa,0
2021-03,Estância,0
2021-03,Euclides da Cunha,0
2021-03,Eunápolis - Porto Seguro,0
2021-03,Feira de Santana,0
2021-03,Fernandópolis,4
2021-03,Flores de Goiás,0
2021-03,Floriano,0
2021-03,Florianópolis,0
2021-03,Formiga,0
2021-03,Fortaleza,9
2021-03,Foz do Iguaçu,0
2021-03,Franca,0
2021-03,Francisco Beltrão,1
2021-03,Frederico Westphalen,0
2021-03,Frutal,0
2021-03,Garanhuns,0
2021-03,Goiana ¿ Timbaúba,0
2021-03,Goiás - Itapuranga,1
2021-03,Goiânia,1
2021-03,Governador Nunes Freire,0
2021-03,Governador Valadares,0
2021-03,Guanambi,0
2021-03,Guanhães,1
2021-03,Guarabira,0
2021-03,Guarapuava,0
2021-03,Guaratinguetá,0
2021-03,Guaraí,0
2021-03,Guaxupé,0
2021-03,Gurupi,0
2021-03,Ibaiti,0
2021-03,Ibirama - Presidente Getúlio,0
2021-03,Icó,0
2021-03,Iguatu,0
2021-03,Ijuí,0
2021-03,Ilhéus ¿ Itabuna,1
2021-03,Imperatriz,0
2021-03,Inhumas - Itaberaí - Anicuns,3
2021-03,Ipatinga,2
2021-03,Ipiaú,0
2021-03,Iporá,0
2021-03,Irati,0
2021-03,Irecê,0
2021-03,Itabaiana,0
2021-03,Itaberaba,0
2021-03,Itabira,0
2021-03,Itacoatiara,0
2021-03,Itaituba,0
2021-03,Itajaí,0
2021-03,Itajubá,0
2021-03,Itapagé,0
2021-03,Itapecuru Mirim,0
2021-03,Itaperuna,0
2021-03,Itapetinga,0
2021-03,Itapetininga,0
2021-03,Itapeva,0
2021-03,Itapipoca,0
2021-03,Itaporanga,0
2021-03,Ituiutaba,0
2021-03,Itumbiara,0
2021-03,Ituporanga,0
2021-03,Iturama,0
2021-03,Ituverava,0
2021-03,Ivaiporã,0
2021-03,Jaciara,0
2021-03,Jacobina,0
2021-03,Jales,1
2021-03,Janaúba,0
2021-03,Januária,0
2021-03,Jardim,0
2021-03,Jaru,0
2021-03,Jataí-Mineiros,0
2021-03,Jaú,0
2021-03,Jequié,0
2021-03,Jeremoabo,0
2021-03,Ji-Paraná,0
2021-03,Joaçaba - Herval d'Oeste,0
2021-03,Joinville,0
2021-03,João Câmara,0
2021-03,João Monlevade,0
2021-03,João Pessoa,0
2021-03,Juara,1
2021-03,Juazeiro,0
2021-03,Juazeiro do Norte,0
2021-03,Juiz de Fora,0
2021-03,Jundiaí,0
2021-03,Juína,1
2021-03,Lagarto,0
2021-03,Lages,0
2021-03,Lagoa Vermelha,0
2021-03,Lajeado,0
2021-03,Laranjal do Jari,0
2021-03,Laranjeiras do Sul - Quedas do Iguaçu,0
2021-03,Lavras,0
2021-03,Limeira,0
2021-03,Limoeiro,0
2021-03,Linhares,0
2021-03,Lins,2
2021-03,Loanda,0
2021-03,Londrina,3
2021-03,Luziânia,1
2021-03,Lábrea,0
2021-03,Macapá,0
2021-03,Macaé - Rio das Ostras,0
2021-03,Maceió,0
2021-03,Mafra,0
2021-03,Mamanguape - Rio Tinto,0
2021-03,Manacapuru,0
2021-03,Manaus,5
2021-03,Manhuaçu,0
2021-03,Manicoré,0
2021-03,Mantena,0
2021-03,Marabá,0
2021-03,Marau,0
2021-03,Maravilha,0
2021-03,Marechal Cândido Rondon,1
2021-03,Maringá,1
2021-03,Marília,1
2021-03,Miracema do Tocantins,0
2021-03,Mirassol D'oeste,0
2021-03,Mogi Guaçu,0
2021-03,Monte Carmelo,0
2021-03,Monteiro,0
2021-03,Montenegro,0
2021-03,Montes Claros,0
2021-03,Mossoró,0
2021-03,Muriaé,0
2021-03,Natal,0
2021-03,Naviraí - Mundo Novo,0
2021-03,Nazaré ¿ Maragogipe,0
2021-03,Nonoai,0
2021-03,Nossa Senhora da Glória,0
2021-03,Nova Andradina,0
2021-03,Nova Friburgo,0
2021-03,Nova Prata - Guaporé,0
2021-03,Nova Venécia,0
2021-03,Novo Hamburgo - São Leopoldo,0
2021-03,Oeiras,0
2021-03,Oiapoque,0
2021-03,Oliveira,0
2021-03,Oriximiná,0
2021-03,Ourinhos,0
2021-03,Pacaraima,0
2021-03,Palmares,0
2021-03,Palmas,0
2021-03,Palmeira das Missões,0
2021-03,Palmeira dos Índios,0
2021-03,Palmeiras de Goiás,0
2021-03,Paragominas,0
2021-03,Paranacity - Colorado,1
2021-03,Paranaguá,0
2021-03,Paranavaí,0
2021-03,Paranaíba - Chapadão do Sul - Cassilândia,0
2021-03,Parauapebas,0
2021-03,Paraíso do Tocantins,0
2021-03,Parintins,0
2021-03,Parnaíba,0
2021-03,Pará de Minas,0
2021-03,Passo Fundo,0
2021-03,Passos,0
2021-03,Pato Branco,0
2021-03,Patos,0
2021-03,Patos de Minas,1
2021-03,Patrocínio,0
2021-03,Pau dos Ferros,1
2021-03,Paulistana,0
2021-03,Paulo Afonso,0
2021-03,Pedra Azul,0
2021-03,Pedreiras,0
2021-03,Peixoto de Azevedo - Guarantã do Norte,1
2021-03,Pelotas,0
2021-03,Penedo,0
