"access_date";"content_main_theme";"access_state";"access_city";"count"
2024-03-10;Dengue;MG;CONTAGEM;2
2024-03-10;Dengue;SP;SANTANA DE PARNAIBA;2
2024-03-10;Dengue;RJ;SAO GONCALO;3
2024-03-10;Dengue;SP;MAUA;2
2024-03-10;Dengue;RS;CACHOEIRINHA;1
2024-03-11;Dengue;SP;SAO PAULO;178
2024-03-11;Dengue;MG;BELO HORIZONTE;80
2024-03-11;Dengue;RJ;RIO DE JANEIRO;79
2024-03-11;Dengue;RS;PORTO ALEGRE;36
2024-03-11;Dengue;PR;CURITIBA;28
2024-03-11;Dengue;SP;ITAQUAQUECETUBA;1
2024-03-11;Dengue;SP;SAO BERNARDO DO CAMPO;6
2024-03-11;Dengue;PR;LAPA;1
2024-03-11;Dengue;MG;JUIZ DE FORA;8
2024-03-11;Dengue;RS;VENANCIO AIRES;1
2024-03-11;Dengue;PA;BELEM;14
2024-03-11;Dengue;RS;GUAIBA;1
2024-03-11;Dengue;RJ;MARICA;2
2024-03-11;Dengue;SP;SUZANO;1
2024-03-11;Dengue;PA;ANANINDEUA;3
2024-03-11;Dengue;RS;CAXIAS DO SUL;1
2024-03-11;Dengue;RS;AJURICABA;1
2024-03-11;Dengue;RJ;DUQUE DE CAXIAS;1
2024-03-11;Dengue;RS;GRAVATAI;2
2024-03-11;Dengue;RJ;MAGE;1
2024-03-11;Dengue;SP;PRAIA GRANDE;2
2024-03-11;Dengue;MG;BETIM;3
2024-03-11;Dengue;PR;SANTA HELENA;2
2024-03-11;Dengue;CE;PEREIRO;2
2024-03-11;Dengue;MG;SANTOS DUMONT;1
2024-03-11;Dengue;MA;SANTA HELENA;1
2024-03-11;Dengue;SC;TURVO;1
2024-03-11;Dengue;MG;RIO ACIMA;1
2024-03-11;Dengue;MG;PASSOS;1
2024-03-11;Dengue;RS;SANTA CRUZ DO SUL;3
2024-03-11;Dengue;SP;MOGI DAS CRUZES;1
2024-03-11;Dengue;SP;MAUA;1
2024-03-11;Dengue;RJ;PIRAI;1
2024-03-11;Dengue;RJ;ITABORAI;1
2024-03-11;Dengue;MG;IGARAPE;1
2024-03-11;Dengue;MG;ESMERALDAS;1
2024-03-11;Dengue;ES;IBITIRAMA;1
2024-03-11;Dengue;RJ;NITEROI;4
2024-03-11;Dengue;SP;GUARULHOS;3
2024-03-11;Dengue;SP;JANDIRA;1
2024-03-11;Dengue;MG;TEOFILO OTONI;2
2024-03-11;Dengue;RS;CANELA;1
2024-03-11;Dengue;MG;PONTO CHIQUE;1
2024-03-11;Dengue;PR;COLOMBO;2
2024-03-11;Dengue;RJ;RESENDE;1
2024-03-11;Dengue;RJ;VOLTA REDONDA;3
2024-03-11;Dengue;PR;PINHAIS;1
2024-03-11;Dengue;MG;IBIRACI;1
2024-03-11;Dengue;ES;LINHARES;3
2024-03-11;Dengue;MG;CLARAVAL;1
2024-03-11;Dengue;MG;UBERLANDIA;9
2024-03-11;Dengue;BA;SALVADOR;23
2024-03-11;Dengue;SP;OSASCO;5
2024-03-11;Dengue;DF;BRASILIA;30
2024-03-11;Dengue;RS;IJUI;2
2024-03-11;Dengue;AM;MANAUS;6
2024-03-11;Dengue;RS;CRUZ ALTA;1
2024-03-11;Dengue;SP;RIBEIRAO PRETO;5
2024-03-11;Dengue;RS;CACHOEIRINHA;2
2024-03-11;Dengue;RS;SAO VICENTE DO SUL;1
2024-03-11;Dengue;RJ;SAO GONCALO;1
2024-03-11;Dengue;SP;SANTO ANDRE;4
2024-03-11;Dengue;RS;JULIO DE CASTILHOS;1
2024-03-11;Dengue;SP;SANTA ISABEL;1
2024-03-11;Dengue;RS;PALMITINHO;1
2024-03-11;Dengue;MG;SACRAMENTO;2
2024-03-11;Dengue;SP;MARILIA;4
2024-03-11;Dengue;SP;COTIA;3
2024-03-11;Dengue;RS;PASSO FUNDO;4
2024-03-11;Dengue;BA;LAURO DE FREITAS;1
2024-03-11;Dengue;PR;MARINGA;8
2024-03-11;Dengue;SP;CAIEIRAS;1
2024-03-11;Dengue;BA;CANAPOLIS;2
2024-03-11;Dengue;RS;SANTA MARIA;5
2024-03-11;Dengue;GO;CATALAO;2
2024-03-11;Dengue;RJ;BARRA MANSA;2
2024-03-11;Dengue;PR;SAO JOSE DOS PINHAIS;3
2024-03-11;Dengue;SP;BARUERI;2
2024-03-11;Dengue;SP;FRANCISCO MORATO;1
2024-03-11;Dengue;MG;CONTAGEM;2
2024-03-11;Dengue;PB;AROEIRAS;1
2024-03-11;Dengue;MG;PAVAO;1
2024-03-11;Dengue;SP;CARAPICUIBA;4
2024-03-11;Dengue;SP;POA;1
2024-03-11;Dengue;RS;PEJUCARA;1
2024-03-11;Dengue;BA;POJUCA;1
2024-03-11;Dengue;ES;IBATIBA;2
2024-03-11;Dengue;BA;JUSSIAPE;1
2024-03-11;Dengue;SP;FRANCO DA ROCHA;1
2024-03-11;Dengue;SP;RIO CLARO;1
2024-03-11;Dengue;PR;CAMPINA GRANDE DO SUL;1
2024-03-11;Dengue;PR;TURVO;1
2024-03-11;Dengue;RS;ALVORADA;1
2024-03-11;Dengue;RS;SAPUCAIA DO SUL;1
2024-03-12;Dengue;SC;MARACAJA;1
2024-03-12;Dengue;RS;CANOAS;1
2024-03-12;Dengue;MG;BELO HORIZONTE;101
2024-03-12;Dengue;PR;CURITIBA;45
2024-03-12;Dengue;SP;MARILIA;3
2024-03-12;Dengue;MG;PADRE PARAISO;1
2024-03-12;Dengue;RJ;RIO DE JANEIRO;90
2024-03-12;Dengue;BA;SALVADOR;41
2024-03-12;Dengue;RS;PORTO ALEGRE;41
2024-03-12;Dengue;RS;SANTA MARIA;10
2024-03-12;Dengue;SP;SAO PAULO;203
2024-03-12;Dengue;PR;SANTA HELENA;1
2024-03-12;Dengue;RS;SERAFINA CORREA;3
2024-03-12;Dengue;AM;MANAUS;5
2024-03-12;Dengue;RS;GRAVATAI;2
2024-03-12;Dengue;MG;CONTAGEM;4
2024-03-12;Dengue;SP;CAJAMAR;1
2024-03-12;Dengue;ES;SANTA MARIA DE JETIBA;3
2024-03-12;Dengue;MG;MATEUS LEME;2
2024-03-12;Dengue;MG;OLIVEIRA;4
2024-03-12;Dengue;RJ;VOLTA REDONDA;4
2024-03-12;Dengue;PR;SAO JOSE DOS PINHAIS;7
2024-03-12;Dengue;PR;COLOMBO;1
2024-03-12;Dengue;MG;MANTENA;1
2024-03-12;Dengue;PB;CAMPINA GRANDE;2
2024-03-12;Dengue;ES;LINHARES;4
2024-03-12;Dengue;RR;BOA VISTA;1
2024-03-12;Dengue;PR;CAMPINA GRANDE DO SUL;3
2024-03-12;Dengue;RS;FAXINAL DO SOTURNO;1
2024-03-12;Dengue;SP;BARUERI;3
2024-03-12;Dengue;SP;SAO BERNARDO DO CAMPO;1
2024-03-12;Dengue;RS;PASSO FUNDO;5
2024-03-12;Dengue;MG;SANTA LUZIA;3
2024-03-12;Dengue;RS;FARROUPILHA;2
2024-03-12;Dengue;RJ;BARRA MANSA;2
2024-03-12;Dengue;SP;SERRANA;1
2024-03-12;Dengue;GO;CATALAO;1
2024-03-12;Dengue;RJ;DUQUE DE CAXIAS;1
2024-03-12;Dengue;RS;CACHOEIRINHA;1
2024-03-12;Dengue;SP;GETULINA;1
